ip_address,hostname,fqdn,region,status,vendor,model,role
10.30.195.18,SFOCADS41,SFOCADS41.west.lightspeed.net,west,down,ADVA,FSP150,dist
10.60.24.18,NYCNYDS22,NYCNYDS22.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.10.213.28,OKCOKAG97,OKCOKAG97.central.lightspeed.net,central,degraded,Arista,7280R,agg
10.30.163.173,SEAWASW43,SEAWASW43.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.24.138,LAXCADS69,LAXCADS69.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.30.40.67,SFOCAED08,SFOCAED08.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.60.16.29,NYCNYRT60,NYCNYRT60.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.10.63.125,OKCOKED53,OKCOKED53.central.lightspeed.net,central,down,Cisco,ISR4431,edge
10.70.119.14,PORORDS14,PORORDS14.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.30.4.179,SEAWAED47,SEAWAED47.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.40.24.224,BNATNDS60,BNATNDS60.southeast.lightspeed.net,southeast,degraded,Juniper,QFX5120,dist
10.40.16.144,BNATNDS45,BNATNDS45.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.70.17.53,PORORSW79,PORORSW79.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.20.183.247,PITPASW93,PITPASW93.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.60.144.160,NYCNYSW99,NYCNYSW99.northeast.lightspeed.net,northeast,retired,Cisco,Catalyst9300,sw
10.10.100.77,AUSTXAG36,AUSTXAG36.central.lightspeed.net,central,degraded,ADVA,FSP3000,agg
10.30.53.107,LAXCAED02,LAXCAED02.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.50.87.240,PHXAZDS29,PHXAZDS29.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.20.71.241,ATLGAAG04,ATLGAAG04.east.lightspeed.net,east,active,Arista,7280R,agg
10.60.108.67,BOSMART59,BOSMART59.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.10.93.49,OKCOKSW85,OKCOKSW85.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.60.198.108,PHLPACO84,PHLPACO84.northeast.lightspeed.net,northeast,down,Nokia,7750 SR-1,core
10.20.46.155,ATLGADS19,ATLGADS19.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.60.140.35,BOSMART58,BOSMART58.northeast.lightspeed.net,northeast,down,Arista,7050X3,rtr
10.30.203.216,SEAWAED61,SEAWAED61.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.40.79.138,JAXFLDS85,JAXFLDS85.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist
10.10.99.167,AUSTXED56,AUSTXED56.central.lightspeed.net,central,down,RAD,ETX-2,edge
10.70.171.63,BOIIDED61,BOIIDED61.northwest.lightspeed.net,northwest,retired,Juniper,SRX345,edge
10.60.138.54,NYCNYRT59,NYCNYRT59.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.20.159.134,PITPASW26,PITPASW26.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.30.107.124,SFOCADS57,SFOCADS57.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.70.87.165,BOIIDSW54,BOIIDSW54.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.60.103.160,BOSMASW68,BOSMASW68.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.40.213.224,MIAFLED29,MIAFLED29.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.30.232.252,LAXCAED88,LAXCAED88.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.70.116.146,GEGWAAG22,GEGWAAG22.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.50.190.215,ELPTXED97,ELPTXED97.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge
10.10.137.208,AUSTXAG02,AUSTXAG02.central.lightspeed.net,central,active,ADVA,FSP3000,agg
10.60.179.128,NYCNYRT57,NYCNYRT57.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.20.151.217,CLTNCED78,CLTNCED78.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.70.201.27,BOIIDSW07,BOIIDSW07.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.70.193.195,GEGWAED64,GEGWAED64.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.60.136.95,BOSMART42,BOSMART42.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.30.76.99,LAXCAED65,LAXCAED65.west.lightspeed.net,west,down,Juniper,SRX345,edge
10.70.182.222,BOIIDED53,BOIIDED53.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge
10.10.79.64,AUSTXAG92,AUSTXAG92.central.lightspeed.net,central,active,Arista,7280R,agg
10.60.236.1,PHLPAAG88,PHLPAAG88.northeast.lightspeed.net,northeast,retired,Arista,7280R,agg
10.50.6.116,ABQNMRT34,ABQNMRT34.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.60.133.208,PHLPASW44,PHLPASW44.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.70.220.187,PORORDS47,PORORDS47.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist
10.20.41.225,ATLGAED62,ATLGAED62.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.70.133.109,BOIIDSW34,BOIIDSW34.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.10.75.25,AUSTXSW04,AUSTXSW04.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.60.131.69,PHLPADS03,PHLPADS03.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.30.172.210,LAXCADS46,LAXCADS46.west.lightspeed.net,west,retired,Juniper,QFX5120,dist
10.30.38.15,LAXCADS51,LAXCADS51.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist
10.50.92.39,ABQNMED67,ABQNMED67.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge
10.50.212.137,ELPTXAG98,ELPTXAG98.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg
10.30.73.144,SEAWADS88,SEAWADS88.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.40.122.145,BNATNED51,BNATNED51.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.40.193.1,JAXFLSW70,JAXFLSW70.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.60.80.196,PHLPAAG22,PHLPAAG22.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.20.91.99,CLTNCSW79,CLTNCSW79.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw
10.60.127.239,PHLPADS79,PHLPADS79.northeast.lightspeed.net,northeast,down,ADVA,FSP150,dist
10.50.1.47,ELPTXRT24,ELPTXRT24.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr
10.10.70.12,OKCOKRT45,OKCOKRT45.central.lightspeed.net,central,degraded,Arista,7050X3,rtr
10.70.217.86,GEGWADS70,GEGWADS70.northwest.lightspeed.net,northwest,down,Juniper,QFX5120,dist
10.30.45.48,LAXCAED86,LAXCAED86.west.lightspeed.net,west,active,Cisco,ISR4431,edge
10.10.143.99,OKCOKDS35,OKCOKDS35.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.70.213.127,GEGWADS09,GEGWADS09.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.70.236.184,GEGWAED22,GEGWAED22.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge
10.30.22.7,SEAWAAG09,SEAWAAG09.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.10.6.245,DALTXSW27,DALTXSW27.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.60.37.73,BOSMASW92,BOSMASW92.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.40.14.193,BNATNAG32,BNATNAG32.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg
10.30.94.51,LAXCASW64,LAXCASW64.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.56.147,NYCNYSW79,NYCNYSW79.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.40.192.111,BNATNED73,BNATNED73.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.70.20.71,GEGWAED50,GEGWAED50.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge
10.60.57.127,BOSMASW09,BOSMASW09.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.30.120.88,SEAWADS21,SEAWADS21.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.70.152.244,GEGWAAG33,GEGWAAG33.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.10.140.187,OKCOKRT84,OKCOKRT84.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.20.141.116,ATLGASW94,ATLGASW94.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.10.20.182,DALTXED17,DALTXED17.central.lightspeed.net,central,degraded,RAD,ETX-2,edge
10.60.63.226,BOSMASW96,BOSMASW96.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.70.247.197,GEGWASW91,GEGWASW91.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.30.171.145,SFOCAAG48,SFOCAAG48.west.lightspeed.net,west,retired,ADVA,FSP3000,agg
10.70.58.136,PORORDS20,PORORDS20.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.70.13.146,BOIIDRT83,BOIIDRT83.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.60.167.208,PHLPART84,PHLPART84.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.30.170.159,LAXCART84,LAXCART84.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.20.72.95,PITPACO84,PITPACO84.east.lightspeed.net,east,active,Juniper,MX204,core
10.60.100.19,NYCNYCO12,NYCNYCO12.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.70.156.170,BOIIDAG39,BOIIDAG39.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg
10.60.31.242,PHLPADS57,PHLPADS57.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.60.94.189,PHLPART18,PHLPART18.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.70.237.94,GEGWAED65,GEGWAED65.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.60.166.35,PHLPACO59,PHLPACO59.northeast.lightspeed.net,northeast,down,Juniper,MX204,core
10.70.102.129,BOIIDCO91,BOIIDCO91.northwest.lightspeed.net,northwest,active,Juniper,MX204,core
10.60.107.208,PHLPAED90,PHLPAED90.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.70.111.209,GEGWAAG14,GEGWAAG14.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.70.188.192,BOIIDED33,BOIIDED33.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.30.174.122,LAXCASW06,LAXCASW06.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.40.114.36,MIAFLED77,MIAFLED77.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,edge
10.30.145.113,SEAWART08,SEAWART08.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.10.19.169,OKCOKRT52,OKCOKRT52.central.lightspeed.net,central,degraded,Arista,7050X3,rtr
10.60.155.78,PHLPACO45,PHLPACO45.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.40.76.56,MIAFLAG73,MIAFLAG73.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg
10.60.127.161,BOSMAED56,BOSMAED56.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge
10.30.181.41,LAXCADS02,LAXCADS02.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.70.203.224,GEGWART61,GEGWART61.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.30.63.128,LAXCART41,LAXCART41.west.lightspeed.net,west,degraded,Arista,7050X3,rtr
10.70.58.110,PORORED01,PORORED01.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.60.122.246,BOSMASW99,BOSMASW99.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.60.14.106,PHLPAED36,PHLPAED36.northeast.lightspeed.net,northeast,down,Cisco,ISR4431,edge
10.20.187.239,PITPAED76,PITPAED76.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.40.2.67,JAXFLRT94,JAXFLRT94.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr
10.70.115.55,GEGWADS68,GEGWADS68.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.20.129.201,ATLGADS09,ATLGADS09.east.lightspeed.net,east,degraded,Juniper,QFX5120,dist
10.70.78.6,GEGWART82,GEGWART82.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.70.26.171,GEGWADS52,GEGWADS52.northwest.lightspeed.net,northwest,down,Juniper,QFX5120,dist
10.30.116.122,SFOCASW96,SFOCASW96.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.20.187.80,PITPASW90,PITPASW90.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw
10.20.3.241,CLTNCSW34,CLTNCSW34.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.70.223.98,BOIIDDS48,BOIIDDS48.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.30.188.196,LAXCADS25,LAXCADS25.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.10.221.4,DALTXAG11,DALTXAG11.central.lightspeed.net,central,down,Arista,7280R,agg
10.60.226.204,PHLPACO22,PHLPACO22.northeast.lightspeed.net,northeast,active,Juniper,MX204,core
10.30.235.169,SEAWADS24,SEAWADS24.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.60.186.78,PHLPAAG90,PHLPAAG90.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.50.217.100,PHXAZDS82,PHXAZDS82.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,dist
10.60.144.81,NYCNYAG96,NYCNYAG96.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.20.205.136,ATLGADS31,ATLGADS31.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.70.109.108,BOIIDDS33,BOIIDDS33.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist
10.70.220.199,GEGWADS31,GEGWADS31.northwest.lightspeed.net,northwest,down,Juniper,QFX5120,dist
10.70.175.242,PORORED30,PORORED30.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.70.190.5,GEGWAED51,GEGWAED51.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge
10.70.8.205,PORORED04,PORORED04.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.70.83.202,BOIIDDS10,BOIIDDS10.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.70.3.145,PORORCO56,PORORCO56.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core
10.50.89.59,ELPTXED80,ELPTXED80.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge
10.60.45.242,NYCNYSW67,NYCNYSW67.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.20.93.253,PITPACO47,PITPACO47.east.lightspeed.net,east,active,Cisco,NCS540,core
10.70.222.248,GEGWASW99,GEGWASW99.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.20.56.224,ATLGAED83,ATLGAED83.east.lightspeed.net,east,down,Juniper,SRX345,edge
10.20.111.177,ATLGADS40,ATLGADS40.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.30.161.8,SEAWACO41,SEAWACO41.west.lightspeed.net,west,active,Nokia,7750 SR-1,core
10.60.105.127,BOSMART02,BOSMART02.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.30.237.140,SFOCART13,SFOCART13.west.lightspeed.net,west,retired,Arista,7050X3,rtr
10.60.184.214,BOSMAED06,BOSMAED06.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.60.88.107,NYCNYSW84,NYCNYSW84.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.70.14.197,PORORSW40,PORORSW40.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.50.2.163,ABQNMRT15,ABQNMRT15.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr
10.70.211.231,PORORDS55,PORORDS55.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist
10.60.116.199,BOSMADS67,BOSMADS67.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.70.236.188,BOIIDSW22,BOIIDSW22.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.70.33.191,BOIIDCO76,BOIIDCO76.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core
10.10.112.59,OKCOKED32,OKCOKED32.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.30.153.117,SEAWAAG41,SEAWAAG41.west.lightspeed.net,west,down,Arista,7280R,agg
10.60.196.93,NYCNYED13,NYCNYED13.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge
10.10.133.45,DALTXED02,DALTXED02.central.lightspeed.net,central,active,Cisco,ISR4431,edge
10.10.98.157,AUSTXED15,AUSTXED15.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.70.128.77,PORORAG14,PORORAG14.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg
10.70.141.74,PORORED19,PORORED19.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.50.173.180,PHXAZAG20,PHXAZAG20.southwest.lightspeed.net,southwest,active,Arista,7280R,agg
10.20.198.239,ATLGADS08,ATLGADS08.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.10.33.106,OKCOKDS66,OKCOKDS66.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.30.26.117,LAXCADS67,LAXCADS67.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.10.224.76,AUSTXAG72,AUSTXAG72.central.lightspeed.net,central,retired,ADVA,FSP3000,agg
10.20.142.191,PITPAED72,PITPAED72.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.60.32.23,BOSMART55,BOSMART55.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr
10.70.119.70,GEGWADS65,GEGWADS65.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.70.109.195,PORORED70,PORORED70.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.10.167.10,OKCOKSW08,OKCOKSW08.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.40.205.136,JAXFLSW55,JAXFLSW55.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw
10.20.199.14,PITPADS22,PITPADS22.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.70.27.112,PORORDS24,PORORDS24.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.30.220.145,SFOCADS96,SFOCADS96.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist
10.10.1.56,AUSTXRT62,AUSTXRT62.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.20.15.27,CLTNCDS23,CLTNCDS23.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.20.212.181,CLTNCAG85,CLTNCAG85.east.lightspeed.net,east,degraded,Arista,7280R,agg
10.60.122.59,BOSMART56,BOSMART56.northeast.lightspeed.net,northeast,down,Arista,7050X3,rtr
10.60.15.239,NYCNYED32,NYCNYED32.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge
10.60.53.112,NYCNYSW36,NYCNYSW36.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.35.204,LAXCADS79,LAXCADS79.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.60.34.28,BOSMASW49,BOSMASW49.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.70.109.11,PORORAG51,PORORAG51.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.20.116.42,CLTNCED36,CLTNCED36.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.20.196.92,CLTNCRT72,CLTNCRT72.east.lightspeed.net,east,active,Arista,7050X3,rtr
10.70.201.179,GEGWADS40,GEGWADS40.northwest.lightspeed.net,northwest,retired,ADVA,FSP150,dist
10.70.16.74,GEGWAED08,GEGWAED08.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.20.78.187,PITPADS98,PITPADS98.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.70.253.65,BOIIDDS57,BOIIDDS57.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.10.147.55,OKCOKSW55,OKCOKSW55.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.10.250.101,DALTXSW28,DALTXSW28.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.60.223.67,BOSMASW43,BOSMASW43.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.60.152.197,NYCNYDS14,NYCNYDS14.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist
10.10.26.118,DALTXDS56,DALTXDS56.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist
10.10.228.41,OKCOKED51,OKCOKED51.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.70.251.241,GEGWADS27,GEGWADS27.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist
10.10.235.8,AUSTXSW46,AUSTXSW46.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw
10.10.190.41,OKCOKAG62,OKCOKAG62.central.lightspeed.net,central,active,Arista,7280R,agg
10.30.193.56,SFOCADS71,SFOCADS71.west.lightspeed.net,west,down,ADVA,FSP150,dist
10.60.199.5,PHLPAED64,PHLPAED64.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.60.182.9,NYCNYED83,NYCNYED83.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge
10.50.175.152,ABQNMDS92,ABQNMDS92.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist
10.60.47.16,BOSMADS46,BOSMADS46.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.70.222.179,BOIIDSW90,BOIIDSW90.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.30.177.9,LAXCASW73,LAXCASW73.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.132.241,SFOCART71,SFOCART71.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.70.180.204,BOIIDAG44,BOIIDAG44.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.70.192.176,GEGWAAG90,GEGWAAG90.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.10.0.194,OKCOKCO65,OKCOKCO65.central.lightspeed.net,central,active,Juniper,MX204,core
10.10.249.222,DALTXRT04,DALTXRT04.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.60.84.27,PHLPASW50,PHLPASW50.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw
10.30.219.212,SFOCADS30,SFOCADS30.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.20.64.90,PITPART78,PITPART78.east.lightspeed.net,east,active,Arista,7050X3,rtr
10.40.220.26,JAXFLSW99,JAXFLSW99.southeast.lightspeed.net,southeast,retired,Cisco,Catalyst9300,sw
10.50.133.33,ELPTXED27,ELPTXED27.southwest.lightspeed.net,southwest,down,Juniper,SRX345,edge
10.60.69.54,NYCNYSW55,NYCNYSW55.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.60.16.250,BOSMAED64,BOSMAED64.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.30.185.253,SFOCADS03,SFOCADS03.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist
10.60.16.224,NYCNYDS32,NYCNYDS32.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.30.58.232,SFOCASW99,SFOCASW99.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.40.232.177,BNATNDS35,BNATNDS35.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.60.159.121,BOSMACO11,BOSMACO11.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,core
10.20.21.12,CLTNCSW67,CLTNCSW67.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.70.206.168,PORORRT21,PORORRT21.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.10.8.228,DALTXDS26,DALTXDS26.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.40.5.16,MIAFLRT39,MIAFLRT39.southeast.lightspeed.net,southeast,down,Arista,7050X3,rtr
10.30.101.65,SEAWART38,SEAWART38.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.70.99.77,PORORCO82,PORORCO82.northwest.lightspeed.net,northwest,degraded,Cisco,NCS540,core
10.70.163.136,PORORSW85,PORORSW85.northwest.lightspeed.net,northwest,retired,Cisco,Catalyst9300,sw
10.30.32.248,SEAWAED43,SEAWAED43.west.lightspeed.net,west,down,Juniper,SRX345,edge
10.70.156.251,GEGWAED26,GEGWAED26.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.20.172.103,PITPADS83,PITPADS83.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.20.159.179,ATLGASW49,ATLGASW49.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.30.9.146,SEAWART42,SEAWART42.west.lightspeed.net,west,degraded,Arista,7050X3,rtr
10.70.74.209,GEGWADS10,GEGWADS10.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.30.207.121,SFOCASW49,SFOCASW49.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.70.84.10,PORORAG32,PORORAG32.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg
10.20.175.130,PITPASW40,PITPASW40.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.70.7.36,PORORSW70,PORORSW70.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.60.195.151,PHLPASW64,PHLPASW64.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.70.255.5,GEGWAAG59,GEGWAAG59.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.70.222.104,BOIIDDS73,BOIIDDS73.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.60.59.249,NYCNYED54,NYCNYED54.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.40.50.37,BNATNCO36,BNATNCO36.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,core
10.20.45.82,ATLGAED54,ATLGAED54.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.30.163.141,SFOCAED07,SFOCAED07.west.lightspeed.net,west,down,RAD,ETX-2,edge
10.70.28.135,PORORSW74,PORORSW74.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.70.34.219,GEGWACO17,GEGWACO17.northwest.lightspeed.net,northwest,degraded,Cisco,NCS540,core
10.10.142.39,OKCOKCO37,OKCOKCO37.central.lightspeed.net,central,degraded,Juniper,MX204,core
10.30.58.214,SFOCADS79,SFOCADS79.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist
